238.453	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82374	-0.275164	0.0477547	1.29563	0.56081	-0.465079	2.5756
239.486	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
240.525	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
241.595	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
242.664	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
243.736	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
244.81	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
245.879	5.72166	4.27225	0.0327544	5.84305	4.58074	7.25725	-1.88172	5.97226	7.8225	-0.275755	0.0477515	1.29504	0.561521	-0.465079	2.57634
246.95	5.72309	4.2744	0.0328122	5.8452	4.58241	7.26046	-1.8795	5.97448	7.82571	-0.272992	0.0477537	1.2978	0.560098	-0.463539	2.57634
248.019	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
249.089	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
250.125	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
